stock_code,stock_name,股票代码,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期,市盈率-动态,市净率,总市值,流通市值,流通股本(万股)
sz300375,鹏翎股份,300375.0,0.0307,634242028.52,21.703958013,-18.3399,23167641.97,-26.21,8064.2651,1.02,-0.008409562644,19.4016164156,汽车零部件,2025-04-25,68.53,1.64,3760707149.0,2522209264.0,509537225.0
sz300376,ST易事特,300376.0,0.02,638670246.26,-4.5175826944,-12.8802,44212148.85,-3.95,362.9268,0.64,0.082534272637,32.6439619445,电源设备,2025-04-29,70.6,1.8,12083568070.0,12079387136.0,2327434901.0
sz300377,赢时胜,300377.0,-0.0919,262553220.86,8.4980235306,-25.8424,-68989583.4,22.23,83.2048,-2.71,-0.291433515879,31.9418679479,软件开发,2025-04-29,-103.1,6.57,16326806959.0,14385080141.0,661687219.0
sz300378,鼎捷数智,300378.0,-0.03,423462398.41,4.3257598762,-44.1058,-8333054.04,14.04,-107.8796,-0.38,-0.520431433911,59.6770010416,软件开发,2025-04-26,168.01,6.59,15130150273.0,15017967335.0,269380580.0
sz300379,东方通,300379.0,-0.0547,134294019.34,77.4076718696,-71.0617,-30543067.59,58.12,92.2129,-0.98,-0.040036355673,69.3003363868,软件开发,2025-04-30,-10.47,0.37,1154900254.0,1090139757.0,526637564.0
sz300380,安硕信息,300380.0,0.0119,149802988.99,8.924061689,-66.312,1648349.89,-35.99,-83.6323,0.43,-1.124622034318,34.2920015858,软件开发,2025-04-28,287.76,17.73,6838889070.0,6291857824.0,127365543.0
sz300381,溢多利,300381.0,0.0099,202399201.05,1.7891721282,-7.0504,4870526.1,-75.19,141.6039,0.19,-0.050403862603,47.1949749132,化学制药,2025-04-23,119.11,1.29,3334307320.0,3322623855.0,489340774.0
sz300382,斯莱克,300382.0,0.02,532877568.25,54.8621916891,23.5827,11589747.76,-43.12,109.5013,0.55,-0.011192947806,18.9706135336,专用设备,2025-04-26,-262.21,4.69,10627275902.0,10626263459.0,648338222.0
sz300383,光环新网,300383.0,0.04,1831558870.01,-7.4115562845,25.8616,69174516.68,-57.82,239.9973,0.54,0.254395988237,15.1371325301,互联网服务,2025-04-19,117.98,2.13,27143651990.0,27082667378.0,1793554131.0
sz300384,三联虹普,300384.0,0.2517,260038432.08,-16.1614650517,92.3779,80294991.23,1.66,39.4824,3.05,-0.17457083794,45.9349488322,专业服务,2025-04-25,18.71,1.98,5375272415.0,3710920473.0,220232669.0
sz300385,雪浪环境,300385.0,-0.1405,120582287.71,89.7314566092,-41.1887,-46803580.97,-106.77,85.0483,-21.6,-0.18218493555,-11.3910188228,环保行业,2025-04-25,-8.46,12.12,1695712794.0,1479472802.0,290662633.0
sz300386,飞天诚信,300386.0,0.05,182322188.05,23.5021285707,-12.6062,19224368.36,321.47,135.1504,1.3,-0.056663024371,38.466251815,软件开发,2025-04-24,615.89,5.07,7466265840.0,4478531683.0,250757653.0
sz300387,富邦科技,300387.0,0.08,304877987.78,-3.4364664807,0.2082,23123042.02,-11.75,1313.3692,1.67,-0.167289692306,25.3893134475,化肥行业,2025-04-23,21.2,1.76,2595732022.0,2594830672.0,288956645.0
sz300388,节能国祯,300388.0,0.0996,701076749.74,-10.9975462705,-36.7132,67861665.63,-9.96,-37.3789,1.5,-0.045111576451,31.8691395675,环保行业,2025-04-24,18.26,1.45,6612920063.0,6600899306.0,679804254.0
sz300389,艾比森,300389.0,0.0986,825785186.61,-4.4726520244,-12.5816,36410011.5,-48.69,4595.1704,2.38,0.04549281208,30.8063271738,光学光电子,2025-04-18,26.6,3.96,6178739307.0,3903455314.0,233181321.0
sz300390,天华新能,300390.0,0.0,1687622325.51,-3.8038016117,46.0545,3258768.72,-99.35,104.3064,0.03,-0.628595605726,6.3603860151,能源金属,2025-04-25,-66.67,1.94,20760462192.0,16806688884.0,672536570.0
sz300391,长药控股,300391.0,-0.1736,103683885.34,75.46250321,876.2286,-60812317.13,-28.01,86.3952,,-0.205048175251,-1.644722634,中药,2025-04-28,-5.83,-2.47,1355800753.0,1355800753.0,350336112.0
sz300393,中来股份,300393.0,-0.12,1629842836.32,26.5075089211,5.0076,-133422659.63,22.64,75.8596,-4.04,-0.688583476563,1.5899590484,光伏设备,2025-04-26,-20.82,2.2,7028096459.0,6165587573.0,955905050.0
sz300394,天孚通信,300394.0,0.6095,944631274.77,29.106096866,10.2253,337626696.86,21.07,-8.0227,8.13,0.530007385245,53.0450541469,通信设备,2025-04-24,72.53,27.83,130450386510.0,130188030371.0,775852386.0
sz300395,菲利华,300395.0,0.2226,406260612.77,-0.9722397213,-5.1352,105085733.78,35.72,32.0693,2.51,0.302973407201,49.9553186922,非金属材料,2025-04-26,89.16,9.21,39535662846.0,38837414070.0,513043779.0
sz300396,迪瑞医疗,300396.0,0.0575,182424018.64,-72.465758932,330.6243,15678683.66,-87.13,130.952,0.76,-0.153001441279,42.7768248676,医疗器械,2025-04-26,-67.38,1.95,3815075252.0,3809339464.0,272290169.0
sz300397,天和防务,300397.0,-0.06,87958364.77,-34.7744116227,-30.3982,-30418549.18,-534.67,26.8758,-2.02,-0.045338027288,23.5133356834,通信设备,2025-04-25,-55.19,4.36,6377284698.0,4995826627.0,405505408.0
sz300398,飞凯材料,300398.0,0.23,700630128.97,4.8101718385,-6.169,119739422.56,100.1,194.0442,2.93,0.026521233717,35.1135181685,电子化学品,2025-04-23,34.5,3.07,14961716816.0,14880007860.0,563850241.0
sz300399,天利科技,300399.0,0.06,115178529.81,12.909219094,-14.91,11932151.89,351.23,25.654,2.28,0.020835472217,2.376774434,互联网服务,2025-04-18,346.27,10.78,5554536000.0,5553994180.0,197580725.0
sz300400,劲拓股份,300400.0,0.1,154625639.82,21.2630805633,-9.7059,24758633.18,137.33,8.4132,3.07,0.144978022906,34.7336875712,专用设备,2025-04-30,54.82,7.83,5849708038.0,5784553174.0,239923400.0
sz300401,花园生物,300401.0,0.18,326391133.03,-1.1754413591,6.7723,96511379.04,5.5,42.4671,2.95,0.265068897795,56.8033346185,化学制药,2025-04-18,23.77,2.49,7679199534.0,7555081628.0,534683767.0
sz300402,宝色股份,300402.0,0.0774,421575377.71,-9.8046982034,6.7027,18863797.21,2.62,86.1554,1.28,0.137157263961,20.2615493234,专用设备,2025-04-25,69.98,3.03,4471843806.0,4414367166.0,243618497.0
sz300403,汉宇集团,300403.0,0.0922,281014889.96,5.5968851064,-12.7894,55574733.56,-2.12,-0.3543,2.73,0.077136982769,33.6211222165,家电行业,2025-04-29,39.53,4.45,9274140000.0,6568238060.0,427063593.0
sz300404,博济医药,300404.0,0.0102,138861747.84,-17.0600209925,-25.2911,3900579.72,-76.38,126.8988,0.4,0.023041141629,30.6011688827,医疗服务,2025-04-26,123.81,3.79,3855560780.0,2806043620.0,280604362.0
sz300405,科隆股份,300405.0,-0.0544,90695619.83,-34.8043276043,-44.4533,-15477219.17,-71.44,47.8207,-3.52,-0.171003634453,5.3759524543,化学制品,2025-04-25,-36.0,4.12,1743204473.0,1341387191.0,218823359.0
sz300406,九强生物,300406.0,0.14,319809793.71,-18.8083406055,-24.1322,83257495.41,-30.99,-47.7194,1.99,0.120590697809,80.8403353039,医疗器械,2025-04-26,22.35,2.01,7833083270.0,5670203839.0,424416455.0
sz300407,凯发电气,300407.0,0.01,499511135.68,31.2677182312,-36.8275,2344607.61,-89.24,-91.4456,0.13,-0.233440141339,23.0464181611,电网设备,2025-04-22,83.41,1.78,3379289236.0,2570464896.0,242040009.0
sz300408,三环集团,300408.0,0.28,1833140973.45,17.2373372578,-8.0769,532651401.44,23.02,-9.2837,2.64,0.12657935585,41.0123479404,电子元件,2025-04-29,35.89,4.38,88791323198.0,86628205428.0,1869808017.0
sz300409,道氏技术,300409.0,0.0644,1758117781.59,-12.1688319188,7.0988,43733567.84,206.86,347.7117,0.64,0.582298738908,15.9500209819,非金属材料,2025-04-23,43.12,2.53,19869123406.0,17462236907.0,687489642.0
sz300410,正业科技,300410.0,0.03,163064497.17,-13.8180987857,-18.329,9507892.12,184.28,108.6955,4.29,0.101502260531,32.6857100503,专用设备,2025-04-25,115.58,16.05,3755584373.0,3755584373.0,367114797.0
sz300411,金盾股份,300411.0,0.0257,65843060.84,-19.6378992023,-69.3062,10442797.37,21.55,228.2299,1.09,0.025474893712,23.5011483102,专用设备,2025-04-24,186.86,5.38,5207521290.0,3959769555.0,309115500.0
sz300412,迦南科技,300412.0,-0.01,245852581.41,12.3915394854,-53.8422,-4937207.35,17.54,-123.2928,-0.45,-0.130384609879,23.0333369596,专用设备,2025-04-26,177.79,2.54,2613222344.0,2456273642.0,467861646.0
sz300413,芒果超媒,300413.0,0.2,2900344772.02,-12.7561418232,-23.7143,378811611.91,-19.8,573.521,1.67,-0.115766629159,26.434391926,文化传媒,2025-04-26,43.82,2.92,66896976344.0,36535990498.0,1021699958.0
sz300414,中光防雷,300414.0,0.0086,85447053.03,12.718078161,-25.5698,2810525.62,-8.41,-34.487,0.29,0.079145996669,24.1271695266,通信设备,2025-04-25,184.25,3.98,3935054955.0,3784289961.0,313528580.0
sz300415,伊之密,300415.0,0.28,1186923190.99,24.3183281105,-14.5814,132479233.25,14.29,3.9256,4.37,-0.143636203074,30.6406222139,专用设备,2025-04-23,17.78,4.01,12252898497.0,11848359435.0,453092139.0
sz300416,苏试试验,300416.0,0.0804,429358400.3,-2.9563108329,-30.692,40911815.04,-2.99,-50.7217,1.54,-0.196546400654,40.4406947084,专业服务,2025-04-25,38.01,3.4,8914843039.0,8855164573.0,505143444.0
sz300417,南华仪器,300417.0,-0.0289,20779531.31,44.1801286305,-63.613,-3885245.33,16.54,-3.8297,-0.85,-0.051872521685,51.3155519772,仪器仪表,2025-04-23,-766.51,3.84,1757395392.0,1143562828.0,87562238.0
sz300418,昆仑万维,300418.0,-0.62,1763865850.09,46.0703912561,-3.8291,-768999941.39,-310.32,20.5796,-5.54,-0.002412755618,69.0092812488,互联网服务,2025-04-29,-35.65,4.4,60997794346.0,60955703259.0,1254490703.0
sz300419,ST浩丰,300419.0,-0.0137,45435078.37,-20.5843112511,-70.0874,-5032449.21,-40.85,44.8375,-1.13,-0.256398264632,41.0641928425,互联网服务,2025-04-28,-188.57,6.05,2662537295.0,2662537295.0,367753770.0
sz300420,五洋自控,300420.0,0.0065,203975979.39,-7.9090949605,-38.3699,7270080.11,36.65,109.6981,0.31,0.042507522493,27.0725406664,通用设备,2025-04-24,98.6,1.94,4554844929.0,4554491193.0,1116296861.0
sz300421,力星股份,300421.0,0.0583,251790694.27,4.662836067,-5.9912,17129258.14,11.28,279.4273,1.36,-0.392962884114,16.4833564125,通用设备,2025-04-25,74.49,4.46,5595400111.0,4383447690.0,230344072.0
sz300422,博世科,300422.0,-0.02,260097079.38,-58.4372586049,-35.2475,-10437141.61,-115.6439928116,98.7079,-0.8,0.040331401122,25.5805331758,环保行业,2025-04-23,-28.27,2.11,2669401945.0,2557259450.0,511451890.0
sz300423,昇辉科技,300423.0,-0.03,167501334.01,-37.2369651864,-58.0638,-12870241.08,-351.58,90.5539,-0.97,-0.121510331956,13.9975324725,电网设备,2025-04-28,424.45,2.76,3711434223.0,2486869203.0,333360483.0
sz300424,航新科技,300424.0,0.0351,395973603.59,-4.1089839199,21.6248,8625218.22,-38.63,107.5397,1.14,0.00869684365,27.9003046714,航天航空,2025-04-29,114.08,4.99,3804146044.0,3796852271.0,244958211.0
sz300425,中建环能,300425.0,-0.0035,289123448.75,36.2305980212,-53.7314,-2374054.29,-177.2937538067,-103.6643,-0.1,0.117502716308,24.4577244515,环保行业,2025-04-29,230.42,1.45,3411124265.0,3395351635.0,679070327.0
sz300426,唐德影视,300426.0,-0.0516,35516845.49,-27.4751501537,-73.4253,-21740637.63,-230.55,-146.6084,-22.22,-0.071472558333,22.7671631825,文化传媒,2025-04-29,-31.56,10.0,4427263022.0,3932000000.0,400000000.0
sz300427,红相股份,300427.0,0.0304,113780789.05,75.1513138764,-40.076,15480562.12,147.21,105.1437,1.27,-0.071571059057,44.5163774684,电网设备,2025-04-28,77.43,2.39,2954502931.0,2922458399.0,503004888.0
sz300428,立中集团,300428.0,0.26,7183363169.55,20.3884474254,-8.8085,161946837.42,-40.96,-24.2428,2.2,-0.28210089161,8.8332501794,汽车零部件,2025-04-28,19.04,2.03,15283973281.0,13315761222.0,557144821.0
sz300429,强力新材,300429.0,-0.0106,217419624.17,1.3079802563,-3.7054,-5622230.04,-144.4,96.3977,-0.3,0.044897722034,24.2774020751,电子化学品,2025-04-29,-222.43,4.4,7604791216.0,5652830044.0,398648099.0
sz300430,诚益通,300430.0,0.05,189301895.29,-29.4185628444,16.3869,12591771.66,-59.09,934.5968,0.56,-0.157527019978,40.9168984501,通用设备,2025-04-24,53.22,2.4,5447283580.0,5184091470.0,259854209.0
sz300432,富临精工,300432.0,0.1013,2696813057.21,80.2979341347,4.2226,123756531.05,211.85,43.7136,2.9,-0.123161081272,10.1232823384,汽车零部件,2025-04-29,108.88,8.56,37990872577.0,37564147454.0,1690555691.0
sz300433,蓝思科技,300433.0,0.0866,17063199840.42,10.0974145892,-27.9091,428884756.44,38.71,-65.7702,0.88,0.527896237021,12.7977438507,消费电子,2025-04-18,77.41,3.7,176919287747.0,166305653737.0,4967313433.0
sz300434,金石亚药,300434.0,0.1564,291494123.06,-19.651024705,-15.6822,62851306.76,-30.02,86.8754,2.53,-0.029623439807,60.267364836,化学制药,2025-04-25,28.87,1.53,3796479590.0,3233044263.0,342121086.0
sz300435,中泰股份,300435.0,0.26,718143876.96,-12.0070294842,1.9063,100226980.9,42.83,137.4759,3.31,0.338886933212,25.5963919233,燃气,2025-04-22,29.59,2.56,7972687710.0,7623398402.0,368814630.0
sz300436,广生堂,300436.0,-0.1789,97607995.93,-18.6922587553,-15.2276,-28488936.37,-94.56,66.7436,-8.24,-0.078817462312,65.6291556544,化学制药,2025-04-25,-118.11,53.81,15753098970.0,13522957297.0,136719819.0
sz300437,清水源,300437.0,-0.0202,204511043.25,-28.4534010947,-20.1205,-5173961.26,-252.05,-38.2405,-0.36,-0.056784163978,10.9202237029,化学制品,2025-04-30,-44.0,1.61,2266757741.0,1578779161.0,175810597.0
sz300438,鹏辉能源,300438.0,-0.0894,1690096309.63,5.8285409685,-26.9195,-44983142.63,-375.01,85.6265,-0.86,-0.431456817688,14.1911208328,电池,2025-04-24,-116.38,4.1,20536409088.0,16489900910.0,404164238.0
sz300439,美康生物,300439.0,0.08,374030860.65,-22.3215996857,11.4133,30397722.74,-61.57,-9.621,1.03,-0.120482382808,39.7515143247,医疗器械,2025-04-26,34.86,1.34,3962326983.0,3013943446.0,292332051.0
sz300440,运达科技,300440.0,-0.0272,86159543.58,83.5848518184,-83.7946,-11805280.7,38.98,-227.3542,-0.74,-0.193958019781,34.2595680333,互联网服务,2025-04-26,178.88,3.67,5890799822.0,5868306708.0,442223565.0
sz300441,鲍斯股份,300441.0,0.07,341109312.95,-39.6407156832,-38.2635,46580586.92,-24.33,-63.9642,1.84,0.080727530207,27.6237104156,通用设备,2025-04-25,22.18,2.2,5355095863.0,5206623528.0,626549161.0
sz300442,润泽科技,300442.0,0.25,1198007005.48,21.4004795293,31.9644,430171336.88,-9.29,55.5252,4.23,0.504689255436,49.7250221664,互联网服务,2025-04-29,49.42,8.17,87192229620.0,86873753487.0,1628374011.0
sz300443,金雷股份,300443.0,0.1746,504671661.6,97.5361862427,-22.8404,55910892.81,91.17,135.7114,0.92,-1.153133688818,21.3756447564,风电设备,2025-04-28,25.59,1.55,9600836594.0,7280793610.0,242774045.0
sz300444,双杰电气,300444.0,0.0012,597690290.28,-40.3477151446,-34.2247,947275.63,-98.82,102.675,0.06,-0.137825425169,16.9447612864,电网设备,2025-04-16,31.28,3.7,6476849480.0,5039932729.0,621446699.0
sz300445,康斯特,300445.0,0.1,111122413.5,3.5729370825,-48.8356,22182290.51,-12.39,-38.3926,1.84,0.143738269978,64.3156190268,仪器仪表,2025-04-29,37.05,3.26,4010678645.0,2682182348.0,142064743.0
sz300446,航天智造,300446.0,0.22,2154952491.0,13.6649575703,-5.6595,186005105.5,11.3,-27.2932,3.48,0.073017792438,17.6972168205,汽车零部件,2025-04-28,18.15,2.63,14211343966.0,6279546475.0,373560171.0
sz300447,全信股份,300447.0,0.0454,193309029.25,-30.3177228826,50.2285,14037941.89,-57.16,134.3253,0.71,0.197253299734,38.9324357336,电网设备,2025-04-25,102.12,2.26,4500392504.0,2900544445.0,201286915.0
sz300448,浩云科技,300448.0,-0.0091,60696888.12,-26.0648183683,-37.2479,-6074158.91,-294.29,86.072,-0.48,0.005822342676,29.4372425728,互联网服务,2025-04-29,-150.79,3.75,4681498187.0,3214643954.0,464543924.0
sz300449,汉邦高科,300449.0,-0.0217,52230215.27,120.1537413859,-23.2336,-8426862.09,-554.32,76.9805,-2.34,-0.203378696877,2.9143605328,计算机设备,2025-04-24,-49.12,8.35,2802621280.0,2802621280.0,386035989.0
sz300450,先导智能,300450.0,0.2349,3098445659.16,-6.4176222835,12.9402,365253718.48,-35.3,213.2997,3.1,0.551722890371,34.5295828148,电池,2025-04-29,65.82,7.92,97446663975.0,97026761666.0,1559414363.0
sz300451,创业慧康,300451.0,-0.01,290357981.79,-22.6725434714,14.3028,-15647403.7,-226.6,93.0847,-0.35,-0.09822750959,55.1231530689,软件开发,2025-04-28,-46.25,1.72,7451289769.0,7343397034.0,1526693770.0
sz300452,山河药辅,300452.0,0.2,247871756.3,4.2842685305,4.0516,47176895.69,-5.3,1671.9775,5.08,-0.027331514364,32.3607369421,化学制药,2025-04-23,16.27,3.39,3026742877.0,2411615976.0,186802167.0
sz300453,三鑫医疗,300453.0,0.1028,360576957.37,8.8833682923,-13.761,53725693.38,0.2,-9.6886,3.98,0.108481752034,34.6204354212,医疗器械,2025-04-28,20.72,3.69,4769489403.0,3296508020.0,361063310.0
sz300454,深信服,300454.0,-0.59,1261856703.33,21.9090943123,-56.2794,-249624825.26,48.93,-132.1462,-2.75,-1.969980322569,60.3819910644,软件开发,2025-04-25,-116.29,5.93,52946405229.0,34926046345.0,278295190.0
sz300455,航天智装,300455.0,0.0074,165832240.36,-18.7215156715,-72.9726,5282978.68,-46.28,-87.8828,0.28,-0.075612087526,28.5165488492,计算机设备,2025-04-18,-40.44,7.39,12481984407.0,12322944162.0,708622436.0
sz300456,赛微电子,300456.0,0.0036,264012302.74,-2.2361180704,-30.4298,2642119.76,122.66,105.0592,0.05,0.128228583332,42.9425034263,半导体,2025-04-25,-14158.25,3.61,18415160320.0,15025844312.0,597449078.0
sz300457,赢合科技,300457.0,0.02,1338056868.13,-28.2854872242,-34.5833,15164196.55,-90.43,105.8153,0.23,-0.615076106393,28.1125937013,电池,2025-04-26,41.3,3.42,22387311141.0,21991250227.0,637612358.0
sz300458,全志科技,300458.0,0.14,619857313.18,51.3640277482,2.8634,91552036.22,86.51,481.1177,3.01,0.121803543864,32.5273758142,半导体,2025-04-23,132.68,14.12,42766917072.0,35006737599.0,675544917.0
sz300459,汤姆猫,300459.0,0.0008,246530362.72,-17.0591625016,-10.2222,2948070.25,-95.25,100.3127,0.13,0.009642879031,87.171907277,游戏,2025-04-29,-280.55,8.21,17016524945.0,15910016317.0,3287193454.0
sz300460,惠伦晶体,300460.0,-0.05,123793910.73,-6.4281846301,14.4077,-14830520.26,-61.26,92.2224,-2.36,0.065902976554,15.1879958627,电子元件,2025-04-29,-20.16,4.73,2684488640.0,2684488640.0,280804251.0
sz300461,田中精机,300461.0,-0.05,40255539.29,-10.2713458077,20.2999,-8042428.37,34.81,93.2704,-1.56,0.445632339412,30.1110817636,专用设备,2025-04-24,-80.66,5.78,3002923951.0,2179847587.0,114008765.0
sz300462,华铭智能,300462.0,-0.0249,117589913.1,-27.1552193678,-45.029,-4505542.24,75.84,-110.7396,-0.31,-0.003768498768,31.5272787373,交运设备,2025-04-29,-81.39,1.37,1949948053.0,1485246292.0,138034042.0
sz300463,迈克生物,300463.0,0.0392,510257588.9,-17.2153179202,-15.1185,23979615.55,-80.09,115.5141,0.38,0.090726050742,56.7609814397,医疗器械,2025-04-29,103.29,1.11,7032272837.0,5719635861.0,491800160.0
sz300464,星徽股份,300464.0,-0.0061,334709745.15,-8.6526668755,3.3737,-2841810.14,-161.13,99.3176,-2.2,-0.025410409663,19.3326302558,互联网服务,2025-04-25,-174.79,28.17,3543524192.0,2750352305.0,355342675.0
sz300465,高伟达,300465.0,-0.0237,136446828.5,-31.3023990619,-66.9481,-10538784.76,-619.06,-244.0626,-1.63,-0.361282886163,20.5682902993,软件开发,2025-04-25,375.67,15.64,10388172447.0,10388172447.0,443749357.0
sz300466,赛摩智能,300466.0,-0.0207,88078716.68,17.1265332755,-53.7396,-11080865.53,-29.68,83.4685,-1.53,0.030379460805,41.5776050451,电网设备,2025-04-25,-167.29,7.13,5098244724.0,4273262982.0,448872162.0
sz300467,迅游科技,300467.0,0.03,73757526.29,-6.2211303722,6.7393,6498302.67,-39.91,525.555,1.04,-0.045119098828,57.9715126859,游戏,2025-04-25,234.76,8.68,5498724513.0,4561159834.0,168557274.0
sz300468,四方精创,300468.0,0.0243,131573571.13,-21.4026283598,-37.4535,12896713.54,-21.52,-13.1025,0.78,-0.067540185822,41.3685311211,软件开发,2025-04-29,229.81,12.44,20207124392.0,20174557995.0,529794065.0
sz300469,信息发展,300469.0,-0.0799,57083815.69,142.3418054268,-52.0892,-19839398.02,16.24,62.2593,-4.41,-0.166046944897,21.6822569592,软件开发,2025-04-29,-193.88,47.34,19370075437.0,19369586189.0,248232554.0
sz300470,中密控股,300470.0,0.464,410489226.79,21.9934933034,-3.1065,94354626.21,13.84,-22.3568,3.46,-0.022757699325,44.4267672616,通用设备,2025-04-25,20.17,2.72,7561488757.0,7174180147.0,197309685.0
sz300471,厚普股份,300471.0,0.0157,140921487.57,183.8904143842,-53.7443,6332462.4,130.37,111.5602,0.55,-0.024215472101,27.6578586148,专用设备,2025-04-23,-112.74,3.98,4474116026.0,4057691674.0,366548480.0
sz300472,新元科技,300472.0,-0.06,3808294.43,-94.7421600495,102.6348,-17228373.34,-21.73,95.5052,-95.31,-0.027440325184,-10.9119231099,专用设备,2025-04-30,-11.21,-38.02,1458870691.0,1403659266.0,264841371.0
sz300473,德尔股份,300473.0,0.1506,1219669178.03,15.1298823868,7.8527,22738165.37,276.0,174.5553,1.44,0.318700876125,19.7399753898,汽车零部件,2025-04-29,46.39,2.81,4719419137.0,4705411125.0,150524988.0
