datetime,stock_code,action,target_value,current_value,shares,price,resulting_ratio
2025-09-25 11:18:00,002785.SZ,BUY_ALLOC,364260.72,0.0,11100,32.66,0.199048
2025-09-25 00:00:00,002060.SZ,REBAL_BUY,369814.26,358660.0,2800,3.95,0.2
2025-09-25 00:00:00,002515.SZ,REBAL_SELL,369814.26,372444.0,300,7.56,0.2
2025-09-25 00:00:00,600798.SH,REBAL_BUY,369814.26,352335.0,4200,4.15,0.2
2025-09-25 00:00:00,002785.SZ,REBAL_BUY,369814.26,337995.0,1000,30.48,0.2
2025-09-26 09:30:00,000603.SZ,BUY_ALLOC,358472.17,0.0,14600,22.59,0.184011
2025-09-26 09:30:00,600103.SH,BUY_ALLOC,358380.79,0.0,200,3.92,0.000438
2025-09-26 00:00:00,000603.SZ,REBAL_BUY,360792.76,340618.0,800,23.35,0.2
2025-09-26 00:00:00,600103.SH,REBAL_BUY,360792.76,732.0,98300,3.66,0.2
2025-09-29 09:30:00,605060.SH,BUY_ALLOC,364649.31,0.0,12800,28.42,0.199521
2025-09-29 09:31:00,002130.SZ,BUY_ALLOC,364536.13,0.0,11100,32.75,0.199445
2025-09-29 09:31:00,603035.SH,BUY_ALLOC,365054.78,0.0,19900,18.3,0.199515
2025-09-29 00:00:00,000603.SZ,REBAL_SELL,369434.34,395164.0,1000,25.63,0.2
2025-09-29 00:00:00,605060.SH,REBAL_BUY,369434.34,366464.0,100,28.66,0.2
2025-09-29 00:00:00,002130.SZ,REBAL_BUY,369434.34,343656.0,800,30.99,0.2
2025-09-29 00:00:00,603035.SH,REBAL_BUY,369434.34,364568.0,200,18.34,0.2
2025-09-30 09:30:00,001209.SZ,BUY_ALLOC,370926.29,0.0,18600,19.9,0.199576
2025-09-30 09:31:00,600637.SH,BUY_ALLOC,370814.88,0.0,100,10.04,0.000542
2025-09-30 00:00:00,001209.SZ,REBAL_BUY,365367.61,349308.0,800,18.8,0.2
2025-09-30 00:00:00,600637.SH,REBAL_BUY,365367.61,1031.0,35300,10.32,0.2
2025-10-09 09:46:00,605588.SH,BUY_ALLOC,360912.07,0.0,6000,59.48,0.197766
2025-10-09 00:00:00,600637.SH,REBAL_BUY,362231.37,356832.0,500,10.09,0.2
2025-10-09 00:00:00,605588.SH,REBAL_BUY,362231.37,352800.0,100,58.86,0.2
2025-10-10 09:30:00,001226.SZ,BUY_ALLOC,357123.57,0.0,8300,43.02,0.199968
2025-10-10 09:31:00,603421.SH,BUY_ALLOC,357021.47,0.0,45500,7.84,0.199831
2025-10-10 00:00:00,605588.SH,REBAL_SELL,356223.05,363987.0,100,59.61,0.2
2025-10-10 00:00:00,001226.SZ,REBAL_BUY,356223.05,346442.0,200,41.78,0.2
2025-10-10 00:00:00,603421.SH,REBAL_SELL,356223.05,383565.0,3200,8.42,0.2
2025-10-13 09:30:00,000571.SZ,BUY_ALLOC,352012.56,0.0,66900,5.26,0.199933
2025-10-13 09:30:00,000655.SZ,BUY_ALLOC,351843.57,0.0,37900,9.26,0.199494
2025-10-13 09:30:00,000681.SZ,BUY_ALLOC,351732.67,0.0,1300,22.03,0.016285
2025-10-13 00:00:00,605588.SH,REBAL_SELL,353746.96,393840.0,600,65.57,0.2
2025-10-13 00:00:00,603421.SH,REBAL_BUY,353746.96,343899.0,1200,8.14,0.2
2025-10-13 00:00:00,000571.SZ,REBAL_SELL,353746.96,377316.0,4100,5.63,0.2
2025-10-13 00:00:00,000655.SZ,REBAL_SELL,353746.96,369904.0,1600,9.75,0.2
2025-10-13 00:00:00,000681.SZ,REBAL_BUY,353746.96,32409.0,12800,24.95,0.2
2025-10-14 09:36:00,002985.SZ,BUY_ALLOC,375573.03,0.0,3000,30.92,0.049397
2025-10-14 00:00:00,603421.SH,REBAL_BUY,375080.76,362790.0,1400,8.35,0.2
2025-10-14 00:00:00,000655.SZ,REBAL_BUY,375080.76,350295.0,2500,9.66,0.2
2025-10-14 00:00:00,000681.SZ,REBAL_BUY,375080.76,341502.0,1300,24.24,0.2
2025-10-14 00:00:00,002985.SZ,REBAL_BUY,375080.76,92490.0,9100,30.86,0.2
2025-10-15 09:30:00,000777.SZ,BUY_ALLOC,372114.34,0.0,17200,21.28,0.196722
2025-10-15 00:00:00,000655.SZ,REBAL_SELL,370984.54,379852.0,900,9.78,0.2
2025-10-15 00:00:00,000681.SZ,REBAL_SELL,370984.54,385770.0,500,25.02,0.2
2025-10-15 00:00:00,002985.SZ,REBAL_SELL,370984.54,382118.0,300,31.55,0.2
2025-10-15 00:00:00,000777.SZ,REBAL_SELL,370984.54,377368.0,200,21.92,0.2
2025-10-16 09:30:00,605169.SH,BUY_ALLOC,380512.89,0.0,22600,16.82,0.1998
2025-10-16 09:32:00,603192.SH,BUY_ALLOC,380384.48,0.0,800,24.87,0.010461
2025-10-16 00:00:00,000681.SZ,REBAL_BUY,372509.99,369073.0,100,24.79,0.2
2025-10-16 00:00:00,603192.SH,REBAL_BUY,372509.99,20248.0,13900,25.34,0.2
2025-10-17 09:30:00,002701.SZ,BUY_ALLOC,367795.57,0.0,57200,6.42,0.199689
2025-10-17 09:40:00,002436.SZ,BUY_ALLOC,367644.45,0.0,17800,20.43,0.197829
2025-10-17 00:00:00,603192.SH,REBAL_SELL,364118.87,374703.0,400,25.46,0.2
2025-10-17 00:00:00,002701.SZ,REBAL_BUY,364118.87,360932.0,500,6.32,0.2
2025-10-17 00:00:00,002436.SZ,REBAL_BUY,364118.87,347634.0,800,19.55,0.2
2025-10-20 09:44:00,002793.SZ,BUY_ALLOC,360198.29,0.0,66800,5.39,0.199919
2025-10-20 00:00:00,603192.SH,REBAL_SELL,358454.49,384670.0,900,26.87,0.2
2025-10-20 00:00:00,002793.SZ,REBAL_SELL,358454.49,366064.0,1300,5.47,0.2
2025-10-21 09:30:00,002940.SZ,BUY_ALLOC,360663.27,0.0,8600,41.54,0.198104
2025-10-21 09:37:00,605303.SH,BUY_ALLOC,360558.75,0.0,19500,18.47,0.199782
2025-10-21 00:00:00,002793.SZ,REBAL_BUY,364335.99,358285.0,1100,5.48,0.2
2025-10-21 00:00:00,002940.SZ,REBAL_BUY,364335.99,334712.0,700,38.96,0.2
2025-10-21 00:00:00,605303.SH,REBAL_SELL,364335.99,366405.0,100,18.77,0.2
2025-10-22 09:31:00,600173.SH,BUY_ALLOC,361246.86,0.0,36100,10.0,0.199863
2025-10-22 09:32:00,600192.SH,BUY_ALLOC,362726.96,0.0,35100,9.87,0.191018
2025-10-22 00:00:00,002793.SZ,REBAL_SELL,364938.72,366966.0,300,5.5,0.2
2025-10-22 00:00:00,002940.SZ,REBAL_SELL,364938.72,398133.0,700,42.77,0.2
2025-10-22 00:00:00,605303.SH,REBAL_SELL,364938.72,381986.0,800,19.67,0.2
2025-10-22 00:00:00,600173.SH,REBAL_BUY,364938.72,346199.0,1900,9.6,0.2
2025-10-22 00:00:00,600192.SH,REBAL_BUY,364938.72,354510.0,1000,10.11,0.2
2025-10-23 00:00:00,605303.SH,REBAL_BUY,359327.41,357120.0,100,19.22,0.2
2025-10-23 00:00:00,600192.SH,REBAL_SELL,359327.41,361361.0,200,10.0,0.2
2025-10-24 09:30:00,001330.SZ,BUY_ALLOC,358469.21,0.0,58400,6.13,0.199734
2025-10-24 09:31:00,002861.SZ,BUY_ALLOC,358316.61,0.0,18200,19.62,0.199312
2025-10-24 09:31:00,603280.SH,BUY_ALLOC,358754.1,0.0,8800,40.41,0.198246
2025-10-24 09:31:00,603803.SH,BUY_ALLOC,361200.14,0.0,200,9.11,0.001009
2025-10-24 00:00:00,001330.SZ,REBAL_SELL,357084.32,362664.0,800,6.2,0.2
2025-10-24 00:00:00,002861.SZ,REBAL_SELL,357084.32,365820.0,400,20.08,0.2
2025-10-24 00:00:00,603280.SH,REBAL_BUY,357084.32,343904.0,300,39.12,0.2
2025-10-24 00:00:00,603803.SH,REBAL_BUY,357084.32,1868.0,38000,9.35,0.2
2025-10-27 10:01:00,002733.SZ,BUY_ALLOC,356208.02,0.0,15900,21.64,0.193188
2025-10-27 00:00:00,001330.SZ,REBAL_SELL,355832.37,360000.0,600,6.24,0.2
2025-10-27 00:00:00,002861.SZ,REBAL_SELL,355832.37,358136.0,100,20.1,0.2
2025-10-27 00:00:00,603803.SH,REBAL_SELL,355832.37,357552.0,100,9.35,0.2
2025-10-27 00:00:00,002733.SZ,REBAL_BUY,355832.37,344553.0,500,21.69,0.2
2025-10-28 09:31:00,002546.SZ,BUY_ALLOC,353699.28,0.0,48700,7.14,0.196618
2025-10-28 00:00:00,001330.SZ,REBAL_SELL,353664.51,366510.0,1900,6.42,0.2
2025-10-28 00:00:00,002861.SZ,REBAL_SELL,353664.51,358248.0,200,20.22,0.2
2025-10-28 00:00:00,603803.SH,REBAL_SELL,353664.51,355854.0,200,9.33,0.2
2025-10-28 00:00:00,002733.SZ,REBAL_SELL,353664.51,356044.0,100,21.69,0.2
2025-10-28 00:00:00,002546.SZ,REBAL_BUY,353664.51,350153.0,400,7.2,0.2
2025-10-29 00:00:00,001330.SZ,REBAL_BUY,354234.79,345477.0,1300,6.28,0.2
2025-10-29 00:00:00,002733.SZ,REBAL_SELL,354234.79,362023.0,300,22.19,0.2
2025-10-29 00:00:00,002546.SZ,REBAL_SELL,354234.79,358921.0,600,7.3,0.2
2025-10-30 09:30:00,001223.SZ,BUY_ALLOC,355277.99,0.0,6400,55.27,0.199127
2025-10-30 09:30:00,600855.SH,BUY_ALLOC,355165.82,0.0,23300,15.22,0.199696
2025-10-30 09:31:00,003009.SZ,BUY_ALLOC,355037.16,0.0,100,55.6,0.003132
2025-10-30 09:33:00,600658.SH,BUY_ALLOC,355038.76,0.0,400,6.2,0.001397
2025-10-30 00:00:00,002733.SZ,REBAL_SELL,353552.42,363840.0,400,22.72,0.2
2025-10-30 00:00:00,001223.SZ,REBAL_SELL,353552.42,372160.0,300,58.09,0.2
2025-10-30 00:00:00,600855.SH,REBAL_SELL,353552.42,371635.0,1100,15.93,0.2
2025-10-30 00:00:00,003009.SZ,REBAL_BUY,353552.42,5479.0,6300,54.84,0.2
2025-10-30 00:00:00,600658.SH,REBAL_BUY,353552.42,2516.0,55800,6.3,0.2
2025-10-31 09:30:00,002595.SZ,BUY_ALLOC,359268.02,0.0,600,67.61,0.022583
2025-10-31 09:41:00,600595.SH,BUY_ALLOC,359255.56,0.0,500,6.84,0.001904
2025-10-31 00:00:00,002733.SZ,REBAL_SELL,353378.88,357396.0,100,22.89,0.2
2025-10-31 00:00:00,600658.SH,REBAL_SELL,353378.88,357432.0,600,6.35,0.2
2025-10-31 00:00:00,002595.SZ,REBAL_BUY,353378.88,40164.0,4600,67.01,0.2
2025-10-31 00:00:00,600595.SH,REBAL_BUY,353378.88,3405.0,51300,6.82,0.2
